,Unnamed: 0,base_name,solvent_name,activator_name,nucleophile_name,base_smiles,solvent_smiles,activator_smiles,nucleophile_smiles,yield,nucleophile_id,1-Methylimidazole,"2,6-Lutidine",N-methylmorpholine,Diisopropylethylamine,THF,MeCN,DMF,PFTU,TCFH,HATU,PyBOP,BOP-Cl,TFFH,DPPCl,HOTU,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
286,286,N-methylmorpholine,DMF,HOTU,"1,3-diphenyl-1H-pyrazol-5-amine",CN1CCOCC1,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,37.96,n3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
287,287,Diisopropylethylamine,DMF,HOTU,"1,3-diphenyl-1H-pyrazol-5-amine",CCN(C(C)C)C(C)C,CN(C)C=O,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Nc1cc(-c2ccccc2)nn1-c1ccccc1,20.92,n3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
288,288,1-Methylimidazole,THF,PFTU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,4.56,n4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
289,289,"2,6-Lutidine",THF,PFTU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,2.75,n4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,290,N-methylmorpholine,THF,PFTU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,1.59,n4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
291,291,Diisopropylethylamine,THF,PFTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,1.17,n4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
292,292,1-Methylimidazole,MeCN,PFTU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.71,n4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
293,293,"2,6-Lutidine",MeCN,PFTU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,1.27,n4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
294,294,N-methylmorpholine,MeCN,PFTU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,3.61,n4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
295,295,Diisopropylethylamine,MeCN,PFTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,12.85,n4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
296,296,1-Methylimidazole,DMF,PFTU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.36,n4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
297,297,"2,6-Lutidine",DMF,PFTU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,3.0,n4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
298,298,N-methylmorpholine,DMF,PFTU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,9.48,n4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
299,299,Diisopropylethylamine,DMF,PFTU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,7.62,n4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
300,300,1-Methylimidazole,THF,TCFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,13.11,n4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
301,301,"2,6-Lutidine",THF,TCFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,5.42,n4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
302,302,N-methylmorpholine,THF,TCFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,23.74,n4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,303,Diisopropylethylamine,THF,TCFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,32.16,n4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
304,304,1-Methylimidazole,MeCN,TCFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,9.04,n4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
305,305,"2,6-Lutidine",MeCN,TCFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,4.54,n4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
306,306,N-methylmorpholine,MeCN,TCFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,7.0,n4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
307,307,Diisopropylethylamine,MeCN,TCFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,42.77,n4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308,308,1-Methylimidazole,DMF,TCFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,8.62,n4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,309,"2,6-Lutidine",DMF,TCFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,20.0,n4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310,310,N-methylmorpholine,DMF,TCFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,2.39,n4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
311,311,Diisopropylethylamine,DMF,TCFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,4.14,n4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
312,312,1-Methylimidazole,THF,HATU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,21.38,n4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
313,313,"2,6-Lutidine",THF,HATU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,2.46,n4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
314,314,N-methylmorpholine,THF,HATU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,20.46,n4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
315,315,Diisopropylethylamine,THF,HATU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,17.61,n4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
316,316,1-Methylimidazole,MeCN,HATU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,16.33,n4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
317,317,"2,6-Lutidine",MeCN,HATU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,23.21,n4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
318,318,N-methylmorpholine,MeCN,HATU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,11.58,n4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
319,319,Diisopropylethylamine,MeCN,HATU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,9.6,n4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
320,320,1-Methylimidazole,DMF,HATU,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,13.04,n4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
321,321,"2,6-Lutidine",DMF,HATU,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,25.42,n4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
322,322,N-methylmorpholine,DMF,HATU,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,22.68,n4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
323,323,Diisopropylethylamine,DMF,HATU,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,9.26,n4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
324,324,1-Methylimidazole,THF,PyBOP,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,19.54,n4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
325,325,"2,6-Lutidine",THF,PyBOP,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,2.31,n4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326,326,N-methylmorpholine,THF,PyBOP,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,3.45,n4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
327,327,Diisopropylethylamine,THF,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,7.05,n4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
328,328,1-Methylimidazole,MeCN,PyBOP,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,21.14,n4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
329,329,"2,6-Lutidine",MeCN,PyBOP,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,4.84,n4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
330,330,N-methylmorpholine,MeCN,PyBOP,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,11.06,n4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
331,331,Diisopropylethylamine,MeCN,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,12.71,n4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
332,332,1-Methylimidazole,DMF,PyBOP,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,16.36,n4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
333,333,"2,6-Lutidine",DMF,PyBOP,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,17.59,n4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
334,334,N-methylmorpholine,DMF,PyBOP,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,15.35,n4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,335,Diisopropylethylamine,DMF,PyBOP,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cc(C)c(N)c(Br)c1,22.11,n4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,336,1-Methylimidazole,THF,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,6.3,n4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
337,337,"2,6-Lutidine",THF,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,7.43,n4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
338,338,N-methylmorpholine,THF,BOP-Cl,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,10.9,n4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
339,339,Diisopropylethylamine,THF,BOP-Cl,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,6.78,n4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
340,340,1-Methylimidazole,MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,6.92,n4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
341,341,"2,6-Lutidine",MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,7.19,n4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
342,342,N-methylmorpholine,MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,16.93,n4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
343,343,Diisopropylethylamine,MeCN,BOP-Cl,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,19.46,n4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
344,344,1-Methylimidazole,DMF,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,6.12,n4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
345,345,"2,6-Lutidine",DMF,BOP-Cl,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,11.4,n4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
346,346,N-methylmorpholine,DMF,BOP-Cl,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,16.91,n4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
347,347,Diisopropylethylamine,DMF,BOP-Cl,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CN(C)C=O,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cc(C)c(N)c(Br)c1,3.4,n4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
348,348,1-Methylimidazole,THF,TFFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.19,n4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
349,349,"2,6-Lutidine",THF,TFFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,10.43,n4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
350,350,N-methylmorpholine,THF,TFFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.98,n4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
351,351,Diisopropylethylamine,THF,TFFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,C1CCOC1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,19.54,n4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
352,352,1-Methylimidazole,MeCN,TFFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.76,n4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
353,353,"2,6-Lutidine",MeCN,TFFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,4.95,n4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
354,354,N-methylmorpholine,MeCN,TFFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,6.19,n4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
355,355,Diisopropylethylamine,MeCN,TFFH,"2-bromo-4,6-dimethylaniline",CCN(C(C)C)C(C)C,CC#N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,8.49,n4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
356,356,1-Methylimidazole,DMF,TFFH,"2-bromo-4,6-dimethylaniline",Cn1ccnc1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,5.43,n4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
357,357,"2,6-Lutidine",DMF,TFFH,"2-bromo-4,6-dimethylaniline",Cc1cccc(C)n1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,8.6,n4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
358,358,N-methylmorpholine,DMF,TFFH,"2-bromo-4,6-dimethylaniline",CN1CCOCC1,CN(C)C=O,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cc(C)c(N)c(Br)c1,5.34,n4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
